time,score,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2012-02-07 09:30:00,0.0,0.0,14000000,14000000.0,0,0,"{'maxPortfolioValue': 0, 'maxDrawdown': 0}",0,0,0,0
2012-02-07 09:31:00,0.0,0.0,14000000.0,14000000.0,0,0,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 0}",0,0,0,0
2012-02-07 09:32:00,0.0,0.0,14000000.0,14000000.0,0.0,0,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 0}",0,0,0,0
2012-02-07 09:33:00,0.0,0.0,14000000.0,14000000.0,0.0,0,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 0}",0,0,0,0
2012-02-07 09:34:00,0.0,-0.4550000000000054,13999955.9,13999999.545,0.052998400000001264,0,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 0.4550000000745058}",0,0.4550000000000054,0,1
2012-02-07 09:35:00,-0.4550000000000054,-4.204999999999984,13999207.0,13999995.795,2.943412925925896,44.09999999962747,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 4.205000000074506}",0,4.204999999999984,0,2
2012-02-07 09:36:00,-4.204999999999984,-4.214999999999968,13998899.4,13999995.785,2.6866777824748667,793.0,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 4.214999999850988}",0,4.214999999999968,0,3
2012-02-07 09:37:00,-4.214999999999968,-6.734999999999946,13998735.0,13999993.265,3.460713190803882,1100.5999999996275,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 6.7349999994039536}",0,6.734999999999946,0,4
2012-02-07 09:38:00,-6.734999999999946,-30.114999999999903,13998447.85,13999969.885,73.1187858035195,1265.0,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 30.115000000223517}",0,30.114999999999903,0,5
2012-02-07 09:39:00,-30.114999999999903,2.8350000000001074,13997961.6,14000002.835,186.25793803427874,1552.1500000003725,"{'maxPortfolioValue': 14000002.835, 'maxDrawdown': 30.115000000223517}",32.95000000000001,30.114999999999903,1,5
