time,score,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2012-02-07 09:30:00,0.0,0.0,14000000,14000000.0,0,0,"{'maxPortfolioValue': 0, 'maxDrawdown': 0}",0,0,0,0
2012-02-07 09:31:00,0.0,-40.09999999999999,13998002.0,13999959.9,0,0,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 0}",0,40.09999999999999,0,1
2012-02-07 09:32:00,-40.09999999999999,-50.70000000000001,13996795.0,13999949.3,329.67833333333357,1998.0,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10.599999999627471}",0,50.70000000000001,0,2
2012-02-07 09:33:00,-50.70000000000001,-89.2999999999999,13996293.6,13999910.7,1015.625937499997,3205.0,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 49.20000000111759}",0,89.2999999999999,0,3
2012-02-07 09:34:00,-89.2999999999999,-99.14999999999989,13996926.049999999,13999900.85,1072.822609999997,3706.4000000003725,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 59.05000000074506}",0,99.14999999999989,0,4
2012-02-07 09:35:00,-99.14999999999989,-182.89999999999995,13995734.499999998,13999817.1,2622.2239898148136,3706.4000000003725,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 142.80000000074506}",0,182.89999999999995,0,5
2012-02-07 09:36:00,-182.89999999999995,-219.79999999999995,13993814.149999999,13999780.2,2865.4108007936493,4265.500000001863,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 179.7000000011176}",0,219.79999999999995,0,6
2012-02-07 09:37:00,-219.79999999999995,-224.99999999999994,13992003.399999999,13999775.0,2816.630231944443,6185.85000000149,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 184.90000000037253}",0,224.99999999999994,0,7
2012-02-07 09:38:00,-224.99999999999994,-299.8499999999998,13991239.299999999,13999700.15,3520.1324901234525,7996.60000000149,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 259.75}",0,299.8499999999998,0,8
2012-02-07 09:39:00,-299.8499999999998,-256.39999999999986,13989301.299999999,13999743.6,3607.1704611111063,8760.700000001118,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 259.75}",43.44999999999993,299.8499999999998,1,8
2012-02-07 09:40:00,-256.39999999999986,-438.4499999999997,13987175.899999999,13999561.55,6909.2703598380385,10698.700000001118,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 398.34999999962747}",43.44999999999993,481.89999999999964,1,9
