time,score,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2012-02-07 09:30:00,0.0,0.0,14000000,14000000.0,0,0,"{'maxPortfolioValue': 0, 'maxDrawdown': 0}",0,0,0,0
2012-02-07 09:31:00,0.0,0.0,14000000.0,14000000.0,0,0,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 0}",0,0,0,0
2012-02-07 09:32:00,0.0,0.0,14000000.0,14000000.0,0.0,0,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 0}",0,0,0,0
2012-02-07 09:33:00,0.0,0.0,14000000.0,14000000.0,0.0,0,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 0}",0,0,0,0
2012-02-07 09:34:00,0.0,-0.4550000000000054,13999955.9,13999999.545,0.052998400000001264,0,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 0.4550000000745058}",0,0.4550000000000054,0,1
2012-02-07 09:35:00,-0.4550000000000054,-4.204999999999984,13999207.0,13999995.795,2.943412925925896,44.09999999962747,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 4.205000000074506}",0,4.204999999999984,0,2
2012-02-07 09:36:00,-4.204999999999984,-4.214999999999968,13998899.4,13999995.785,2.6866777824748667,793.0,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 4.214999999850988}",0,4.214999999999968,0,3
2012-02-07 09:37:00,-4.214999999999968,-6.734999999999946,13998735.0,13999993.265,3.460713190803882,1100.5999999996275,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 6.7349999994039536}",0,6.734999999999946,0,4
2012-02-07 09:38:00,-6.734999999999946,-30.114999999999903,13998447.85,13999969.885,73.1187858035195,1265.0,"{'maxPortfolioValue': 14000000.0, 'maxDrawdown': 30.115000000223517}",0,30.114999999999903,0,5
2012-02-07 09:39:00,-30.114999999999903,2.8350000000001074,13997961.6,14000002.835,186.25793803427874,1552.1500000003725,"{'maxPortfolioValue': 14000002.835, 'maxDrawdown': 30.115000000223517}",32.95000000000001,30.114999999999903,1,5
2012-02-07 09:40:00,2.8350000000001074,-23.014999999999837,13997772.7,13999976.985,236.3979687595619,2038.4000000003725,"{'maxPortfolioValue': 14000002.835, 'maxDrawdown': 30.115000000223517}",32.95000000000001,55.96499999999985,1,6
2012-02-07 09:41:00,-23.014999999999837,-23.959999999999823,13996958.5,13999976.04,217.7776050329654,2227.300000000745,"{'maxPortfolioValue': 14000002.835, 'maxDrawdown': 30.115000000223517}",32.95000000000001,56.90999999999983,1,7
2012-02-07 09:42:00,-23.959999999999823,-46.754999999999875,13996035.15,13999953.245,246.3433560947599,3041.5,"{'maxPortfolioValue': 14000002.835, 'maxDrawdown': 49.59000000171363}",32.95000000000001,79.70499999999988,1,8
2012-02-07 09:43:00,-46.754999999999875,-25.87999999999981,13995423.200000001,13999974.12,263.4429254957062,3964.8499999996275,"{'maxPortfolioValue': 14000002.835, 'maxDrawdown': 49.59000000171363}",53.825000000000074,79.70499999999988,2,8
2012-02-07 09:44:00,-25.87999999999981,-35.289999999999814,13994199.9,13999964.71,253.1274497600136,4576.799999998882,"{'maxPortfolioValue': 14000002.835, 'maxDrawdown': 49.59000000171363}",53.825000000000074,89.1149999999999,2,9
2012-02-07 09:45:00,-35.289999999999814,-98.26499999999982,13993451.0,13999901.735,505.70341973513644,5800.0999999996275,"{'maxPortfolioValue': 14000002.835, 'maxDrawdown': 101.10000000149012}",53.825000000000074,152.0899999999999,2,10
2012-02-07 09:46:00,-98.26499999999982,5.395000000000259,13992790.1,14000005.395,1147.3196396029591,6549.0,"{'maxPortfolioValue': 14000005.395, 'maxDrawdown': 101.10000000149012}",157.48500000000016,152.0899999999999,3,10
2012-02-07 09:47:00,5.395000000000259,83.89500000000018,13992911.2,14000083.895,1447.3651637735275,7209.9000000003725,"{'maxPortfolioValue': 14000083.895, 'maxDrawdown': 101.10000000149012}",235.98500000000007,152.0899999999999,4,10
